WKT,nama,deskripsi
"POLYGON ((106.7213713 -6.0894099, 106.6856658 -6.097603, 106.6939055 -6.1085271, 106.6870391 -6.1303746, 106.6856658 -6.148125, 106.6884123 -6.1658748, 106.710385 -6.1849893, 106.7213713 -6.1918157, 106.7241179 -6.2041031, 106.7186248 -6.2204858, 106.7447173 -6.228677, 106.7474639 -6.2505195, 106.7598235 -6.2764562, 106.7790496 -6.3160415, 106.8078887 -6.3146765, 106.7982756 -6.3406101, 106.7927825 -6.3528939, 106.7982756 -6.3665423, 106.8147551 -6.3597182, 106.8312346 -6.3556236, 106.8394744 -6.341975, 106.8532073 -6.3378803, 106.8587004 -6.3528939, 106.8724333 -6.3556236, 106.8861663 -6.3665423, 106.9026457 -6.369272, 106.9067656 -6.3583533, 106.9163787 -6.3528939, 106.9218718 -6.3228662, 106.9218718 -6.3010267, 106.9095122 -6.2955667, 106.9095122 -6.2737261, 106.9026457 -6.2573451, 106.9204985 -6.2518846, 106.9465911 -6.2518846, 106.9438445 -6.2245814, 106.960324 -6.2109293, 106.9713103 -6.1945463, 106.9726836 -6.1372017, 106.9685637 -6.1030651, 106.9520842 -6.094872, 106.9314849 -6.0962375, 106.894406 -6.0962375, 106.8669402 -6.1044306, 106.8532073 -6.1180855, 106.828488 -6.1208164, 106.8175017 -6.1098926, 106.7982756 -6.0935065, 106.7845427 -6.1071616, 106.7515837 -6.1003341, 106.7570769 -6.0771198, 106.7392241 -6.0825821, 106.7213713 -6.0894099))",Poligon 5,
